ID,Locations
32781,"Elwynn Forest, Mulgore, Durotar, Eversong Woods, Azuremyst Isle, Teldrassil, and Tirisfal Glades"
28372,Sholazar Basin
32428,Dalaran
34606,Trial of the Crusader
34780,Trial of the Crusader
26533,The Culling of Stratholme
29314,The Violet Hold
32260,Icecrown
34826,Trial of the Crusader
32491,The Storm Peaks and Nagrand
32630,The Storm Peaks
28859,The Eye of Eternity
28859,
28859,
28860,The Obsidian Sanctum
36789,Icecrown Citadel
39863,The Ruby Sanctum
33186,Ulduar
32273,The Culling of Stratholme
27990,Dragonblight
30449,The Obsidian Sanctum
26723,The Nexus
26723,
26723,
26917,Dragonblight
32533,Dragonblight
27654,The Oculus
29590,The Storm Peaks
28378,Sholazar Basin
26206,Borean Tundra
27656,The Oculus
31134,The Violet Hold
26117,Borean Tundra
39747,The Ruby Sanctum
27856,Dragonblight
26443,Dragonblight
30275,The Storm Peaks
26532,The Culling of Stratholme
27636,The Oculus
27506,Dragonblight
26949,Dragonblight
39751,The Ruby Sanctum
27658,The Oculus
29625,The Storm Peaks
27940,Dragon Soul and Dragonblight
23688,Howling Fjord
26983,Dragonblight
31265,Icecrown
30451,The Obsidian Sanctum
27657,The Oculus
39746,The Ruby Sanctum
30272,Icecrown
27756,The Oculus
27530,Dragonblight
40429,The Ruby Sanctum
24795,Borean Tundra
32357,Borean Tundra
32447,Zul Drak
33289,Crystalsong Forest
29313,The Violet Hold
25416,Borean Tundra
33768,Ulduar
30877,Wintergrasp
25418,Borean Tundra
30875,Wintergrasp and Dragonblight
28092,Un Goro Crater
26763,The Nexus
26763,
26763,
26782,The Nexus
30633,Icecrown
32915,Ulduar
33524,Ulduar
27382,Dragonblight
29036,Sholazar Basin
28585,Halls of Lightning
30873,Wintergrasp
25376,Borean Tundra
25417,Borean Tundra
33488,Ulduar
24601,Borean Tundra
29624,The Storm Peaks
32913,Ulduar
27254,Dragonblight
30258,Ahn kahet The Old Kingdom
30258,
30258,
33431,Ulduar
34190,Ulduar
23876,Howling Fjord
34135,Ulduar
33838,Ulduar
25715,Borean Tundra and Dragonblight
31228,Crystalsong Forest
24229,Howling Fjord and Grizzly Hills
24316,Howling Fjord
30184,The Storm Peaks
32487,Icecrown
32422,Grizzly Hills
33515,Ulduar
33118,Ulduar
33993,Vault of Archavon
32867,Ulduar
31125,Vault of Archavon
32865,Ulduar
28923,Halls of Lightning
32930,Ulduar
38433,Vault of Archavon
32906,Ulduar
33686,Ulduar
32845,Ulduar
35013,Vault of Archavon
27977,Halls of Stone
27977,
27977,
28587,Halls of Lightning
30082,The Storm Peaks
29984,The Storm Peaks
32933,Ulduar
27975,Halls of Stone
27975,
27975,
33241,Ulduar
29350,The Storm Peaks
30341,The Storm Peaks
30300,The Storm Peaks
35364,Orgrimmar
35365,Stormwind City
28715,Dalaran
30713,Stormwind City
30727,Silvermoon City
30223,Icecrown
30723,Orgrimmar
30729,Undercity
32216,Dalaran
26194,Dragonblight
33026,Dalaran
34885,Icecrown
28040,Sholazar Basin
32417,Dragonblight
32538,Icecrown
32409,Dragonblight
32377,Howling Fjord
32871,Ulduar
31032,Dalaran
32438,Grizzly Hills
30630,Icecrown
29631,Dalaran
30431,Icecrown
32386,Howling Fjord
31031,Dalaran
32172,Dalaran
33817,Icecrown
28697,Dalaran
26905,Howling Fjord
28705,Dalaran
26953,Howling Fjord
32763,Dragonblight
28951,Dalaran
32515,Dalaran
26989,Borean Tundra
30730,Stormwind City
28699,Dalaran
28718,Dalaran
32516,Dalaran
35494,Dalaran
32540,The Storm Peaks
32514,Dalaran
32725,Dalaran
33963,Dalaran
35496,Dalaran
34252,Dalaran
28997,Dalaran
38283,Icecrown Citadel
30006,The Storm Peaks
33996,Tirisfal Glades
33555,Icecrown
33642,Shattrath City
33684,Shattrath City
34797,Trial of the Crusader
28687,Dalaran
29795,Icecrown
33634,Shattrath City
32564,Borean Tundra
33653,Icecrown
33557,Icecrown
26972,Borean Tundra
35093,Hellfire Peninsula
28742,Dalaran
28568,Sholazar Basin
31580,Dalaran
29796,The Storm Peaks
29547,Dalaran
32837,"Eversong Woods, Durotar, Mulgore, and Tirisfal Glades"
32712,Dalaran and The Situation in Dalaran
36497,The Forge of Souls
23954,Utgarde Keep
32857,Ulduar
24784,Howling Fjord
33307,Icecrown
32638,Unknown
32294,Wintergrasp
31582,Dalaran
30037,Icecrown
26957,Howling Fjord
24189,Howling Fjord
30885,Dalaran
29478,Dalaran
26986,Borean Tundra
29156,Dalaran
33553,Icecrown
35826,Crystalsong Forest and The Situation in Dalaran
32927,Ulduar
28205,Zul Drak
30116,Dalaran
30562,Icecrown
31910,Sholazar Basin
32773,Howling Fjord
31916,Howling Fjord
34928,Trial of the Champion
34928,
34928,
37688,Icecrown Citadel
29537,Dalaran
33310,Icecrown
29744,The Storm Peaks
29305,Gundrak
24810,Howling Fjord
26762,Dragonblight
24537,Howling Fjord
35498,Dalaran
30472,The Storm Peaks
32296,Wintergrasp
35458,Trial of the Crusader
36624,Icecrown and Icecrown Citadel
28776,Dalaran
32565,Borean Tundra
32639,Unknown
28698,Dalaran
28706,Dalaran
23804,Howling Fjord
38608,Icecrown Citadel
31260,Pit of Saron
36765,Pit of Saron
25809,Borean Tundra
24111,Utgarde Keep
40160,Dalaran
33640,Shattrath City
33636,Shattrath City
32693,Dalaran
26991,Borean Tundra
32843,Dalaran
35578,Icecrown
35573,Icecrown
36479,Darnassus
35579,Icecrown
33556,Icecrown
33682,Shattrath City
29473,The Storm Peaks
37527,Isle of Quel Danas
25197,Borean Tundra
24117,Howling Fjord
31581,Dalaran
28995,Dalaran
27000,Borean Tundra
29266,The Violet Hold
28709,Plaguelands The Scarlet Enclave
33657,Icecrown
33303,Howling Fjord
31247,The Storm Peaks
33554,Icecrown
29799,Icecrown
28993,Dalaran
29535,Dalaran
31261,Icecrown
38858,Icecrown Citadel
29157,Sholazar Basin
25249,Borean Tundra
29548,Dalaran
28160,Dalaran
23390,Blade s Edge Mountains
28231,The Nexus
37713,Pit of Saron
29491,Dalaran
32706,Dalaran
27588,Dragonblight
37942,Dalaran
29143,Orgrimmar
26976,Borean Tundra
25209,Borean Tundra
32494,Dalaran
29513,Dalaran
32420,Dalaran
29233,Borean Tundra
33134,Ulduar
29375,The Storm Peaks
30115,Dalaran
28033,Sholazar Basin
29310,Ahn kahet The Old Kingdom
29310,
29310,
36658,Pit of Saron
32287,Dalaran
37949,Icecrown Citadel
32474,Borean Tundra
28682,Dalaran and Isle of Thunder
28114,Sholazar Basin
26993,Borean Tundra
29308,Ahn kahet The Old Kingdom
29308,
29308,
26530,The Culling of Stratholme
28692,Dalaran
37687,Icecrown Citadel
26964,Howling Fjord
27248,Dragonblight
33964,Dalaran
30186,Icecrown
25237,Borean Tundra
27102,Grizzly Hills
25435,Borean Tundra
23732,Howling Fjord
33677,Shattrath City
28721,Dalaran
35577,Icecrown
29932,Gundrak
27978,Halls of Stone
27978,
27978,
26999,Borean Tundra
25280,Borean Tundra
29291,Stormwind City
31238,Dalaran
33538,Icecrown
33361,Icecrown
29369,The Storm Peaks
33422,Crystalsong Forest
28123,Sholazar Basin
35135,Borean Tundra
29306,Gundrak
24539,Howling Fjord
25206,Borean Tundra
37890,Icecrown Citadel
32641,Unknown
27295,Grizzly Hills
29657,Dalaran
26673,Dragonblight
27788,Dragonblight
25251,Borean Tundra
37941,Dalaran
33542,Icecrown
33225,Icecrown
27367,Dragonblight
38316,Icecrown Citadel
28529,Unknown
31145,Icecrown
32715,Dalaran
31911,Sholazar Basin
30041,The Storm Peaks
26528,The Culling of Stratholme
25379,Borean Tundra
29593,The Storm Peaks
36939,Icecrown Citadel
37776,Dalaran and Isle of Thunder
20735,Dalaran
29839,The Storm Peaks
23735,Howling Fjord
26914,Howling Fjord
28497,Sholazar Basin
35094,Icecrown
31738,Icecrown
33379,Icecrown
30035,The Storm Peaks
25590,Borean Tundra
29564,The Storm Peaks
29997,The Storm Peaks
36955,Halls of Reflection
33595,Icecrown
28347,Stormwind City
26186,Borean Tundra
30231,Arathi Highlands
26969,Borean Tundra
29000,Plaguelands The Scarlet Enclave
26666,Grizzly Hills
29254,Dalaran
26974,Borean Tundra
26170,Borean Tundra
26907,Howling Fjord
35790,Dalaran
28992,Dalaran
25450,Borean Tundra
27830,Grizzly Hills
28902,Zul Drak
29261,Dalaran
28989,Dalaran
29628,Dalaran
33625,Icecrown
26975,Borean Tundra
33579,Ulduar
30152,The Storm Peaks
29964,The Storm Peaks
28032,Sholazar Basin
29619,The Storm Peaks
25602,Borean Tundra
24643,Howling Fjord
25747,Borean Tundra
28708,Dalaran
30658,The Violet Hold
32716,Dalaran
25658,Borean Tundra
28945,Plaguelands The Scarlet Enclave
24399,Howling Fjord
26729,The Nexus
29445,The Storm Peaks
28701,Dalaran
26213,Borean Tundra
29569,The Storm Peaks
25618,Borean Tundra
27158,Dragonblight
30381,The Storm Peaks
36892,Pit of Saron
35119,Trial of the Champion
35119,
35119,
26731,The Nexus
26731,
26731,
29304,Gundrak
28988,Zul Drak
36669,Dalaran
30726,Dalaran
29049,Dalaran
36273,Undercity
30107,The Storm Peaks
29366,The Storm Peaks
26992,Borean Tundra
32477,The Storm Peaks
26187,Borean Tundra
33635,Shattrath City
32289,Icecrown
33683,Shattrath City
28787,Sholazar Basin
26441,Dragonblight
29715,Dalaran
29792,The Storm Peaks
25250,Borean Tundra
26537,Orgrimmar
27136,Dragonblight
25256,Borean Tundra
33678,Shattrath City
28723,Dalaran
25208,Borean Tundra
26873,Dragonblight
35495,Dalaran
26958,Howling Fjord
32642,Unknown
36642,Icecrown and Icecrown Citadel
33527,Ulduar
27289,Dragonblight
30243,Icecrown
32285,Icecrown
31016,Icecrown
33957,Ulduar
33650,Icecrown
25604,Borean Tundra
30238,Crystalsong Forest
34800,Trial of the Crusader
27348,Dragonblight
29626,The Storm Peaks
25215,Borean Tundra
34454,Trial of the Crusader
27760,Grizzly Hills
27163,Dragonblight
28990,Dalaran
35580,Icecrown
25199,Borean Tundra
23749,Howling Fjord
25277,Borean Tundra
28527,Zul Drak
25211,Borean Tundra
28142,Zul Drak
28228,Dragonblight
26980,Borean Tundra
29730,The Storm Peaks
29466,The Storm Peaks
37592,Pit of Saron
25804,Borean Tundra
28062,Zul Drak
25478,Borean Tundra
34973,Silvermoon City
29978,The Storm Peaks
29979,The Storm Peaks
27545,Grizzly Hills
33681,Shattrath City
25291,Borean Tundra
26110,Borean Tundra
25233,Howling Fjord
25434,Borean Tundra
25430,Borean Tundra
25432,Borean Tundra
37936,Icecrown Citadel
30245,The Eye of Eternity
25433,Borean Tundra
27202,Dragonblight
29944,The Storm Peaks
35497,Dalaran
28936,Plaguelands The Scarlet Enclave
32774,Howling Fjord
27412,Dragonblight
33785,Icecrown
27328,Grizzly Hills
28991,Dalaran
29146,Sholazar Basin
26973,Dragonblight
25201,Borean Tundra
23667,Howling Fjord
31259,Icecrown
27350,Dragonblight
36766,Pit of Saron
36764,Pit of Saron
31054,Wintergrasp
27646,Grizzly Hills
30117,Dalaran
33624,Ulduar
30236,Icecrown
26499,The Culling of Stratholme
33631,Shattrath City
27008,Dragonblight
34044,Dalaran
30871,Utgarde Pinnacle
37124,Icecrown Citadel
24037,Howling Fjord
28044,Zul Drak
27318,Dragonblight
29658,Howling Fjord
27470,Grizzly Hills
28063,Grizzly Hills
26627,Drak Tharon Keep
27001,Borean Tundra
27320,Dragonblight
34808,Icecrown
28260,Zul Drak
33669,Ulduar
24216,Howling Fjord
24755,Howling Fjord
28138,Sholazar Basin
24052,Howling Fjord
25247,Borean Tundra
25292,Borean Tundra
23833,Howling Fjord
26335,Grizzly Hills
30274,Icecrown
28078,Sholazar Basin
35469,Icecrown
25285,Borean Tundra
26884,Grizzly Hills
29906,The Storm Peaks
34882,Icecrown
25235,Borean Tundra
26471,Dragonblight
29855,The Storm Peaks
26994,Borean Tundra
38505,Icecrown
25262,Borean Tundra
26728,The Nexus
29162,Dragonblight
25429,Borean Tundra
25428,Borean Tundra
28574,Sholazar Basin
30632,Icecrown
27480,Dragonblight
38607,Icecrown Citadel
38182,Icecrown Citadel
27207,Dragonblight
28191,Sholazar Basin
28716,Dalaran
28702,Dalaran
27484,Grizzly Hills
30490,Dalaran
26654,Dragonblight
26415,Dragonblight
31440,Icecrown
29951,The Storm Peaks
30824,Icecrown and Halls of Reflection
29374,The Storm Peaks
29973,The Storm Peaks
32279,Icecrown
25289,Borean Tundra
25198,Borean Tundra
29907,The Storm Peaks
36208,Feralas
30433,Icecrown
30154,The Storm Peaks
29508,Dalaran
31579,Dalaran
29270,Grizzly Hills
29961,The Storm Peaks
28070,Halls of Stone
33853,Icecrown
28722,Dalaran
27511,Grizzly Hills
28942,Plaguelands The Scarlet Enclave
25719,Borean Tundra
29922,The Storm Peaks
28099,Zul Drak
27060,Dragonblight
32276,Icecrown
29923,The Storm Peaks
36226,Undercity
37780,Dalaran
32923,Unknown
32924,Unknown
36811,Icecrown Citadel
36805,Icecrown Citadel
36808,Icecrown Citadel
27260,Grizzly Hills
23652,Howling Fjord
29477,The Storm Peaks
29960,The Storm Peaks
33620,Ulduar
29981,The Storm Peaks
25378,Borean Tundra
34145,Ulduar
24038,Howling Fjord
26601,Borean Tundra
26645,Borean Tundra
25767,Borean Tundra
28079,Sholazar Basin
30147,The Storm Peaks
30003,The Storm Peaks
27414,Grizzly Hills
35068,Orgrimmar
29905,The Storm Peaks
29236,Zul Drak
36124,Icecrown
26266,Borean Tundra
23780,Howling Fjord
28179,Icecrown
33627,Ulduar
34881,Icecrown
32709,Dalaran
29762,The Storm Peaks
26787,Grizzly Hills
28217,Sholazar Basin
25245,Borean Tundra
29431,The Storm Peaks
29142,Stormwind City
30734,Hellfire Peninsula
25427,Borean Tundra
27188,Helheim and Borean Tundra
30008,The Storm Peaks
29352,The Storm Peaks
26581,Dragonblight
32424,Dalaran
33312,Icecrown
26548,Stormwind City
23547,Howling Fjord
29963,The Storm Peaks
29032,Plaguelands The Scarlet Enclave
32838,Dalaran
28109,Sholazar Basin
28122,Sholazar Basin
35291,Icecrown
34978,Thunder Bluff
30127,The Storm Peaks
27211,Dragonblight
32250,Icecrown
32263,Icecrown
29908,The Storm Peaks
26519,Grizzly Hills
27922,Howling Fjord
26904,Howling Fjord
33403,Icecrown
25272,Borean Tundra
29623,The Storm Peaks
29622,The Storm Peaks
28610,Plaguelands The Scarlet Enclave
28608,Plaguelands The Scarlet Enclave
27388,Grizzly Hills
27928,Plaguelands The Scarlet Enclave and Eastern Plaguelands
32478,The Storm Peaks
29413,The Storm Peaks
29618,The Storm Peaks
31021,The Culling of Stratholme
32798,"Durotar, Eversong Woods, Mulgore, and Tirisfal Glades"
29376,The Storm Peaks
29843,The Storm Peaks
29377,The Storm Peaks
31146,"Orgrimmar, Stormwind City, Silvermoon City, Darnassus, Ironforge, Vale of Eternal Blossoms, Undercity, Thunder Bluff, and Townlong Steppes"
29724,The Storm Peaks
32358,Borean Tundra
32500,The Storm Peaks
33113,Ulduar
33350,Ulduar
33293,Ulduar
28835,Halls of Lightning
34085,Ulduar
32666,Siege of Orgrimmar
33121,Ulduar
33343,Ulduar
27641,The Oculus
25792,Borean Tundra
33855,Ulduar
29806,The Storm Peaks
29716,Dalaran
29307,Gundrak
35642,Unknown
30066,The Storm Peaks
29384,The Storm Peaks
25834,Borean Tundra
25623,Borean Tundra
33651,Ulduar
34183,Ulduar
34184,Ulduar
27985,Halls of Stone
33060,Ulduar
29561,Unknown
36597,Icecrown Citadel
29856,Zul Drak
32501,Icecrown
37120,Icecrown Citadel
37217,Icecrown Citadel
32495,Icecrown
26693,Utgarde Pinnacle
37955,Icecrown Citadel
32471,Zul Drak
36612,Icecrown Citadel
29587,Eastern Plaguelands
36853,Icecrown Citadel
36678,Icecrown Citadel
26125,Unknown
34564,Trial of the Crusader
29120,Azjol Nerub
36855,Icecrown Citadel
28207,Sholazar Basin
25462,Plaguelands The Scarlet Enclave
36627,Icecrown Citadel
28512,Eastern Plaguelands and Plaguelands The Scarlet Enclave
37970,Icecrown Citadel
37813,Icecrown Citadel
37226,Halls of Reflection
31263,Icecrown
30549,Naxxramas
36502,The Forge of Souls
32255,Icecrown
34497,Trial of the Crusader
32257,Icecrown
37025,Icecrown Citadel
36626,Icecrown Citadel
36954,Halls of Reflection
26630,Drak Tharon Keep
29656,Zul Drak
37711,Pit of Saron
28472,Plaguelands The Scarlet Enclave
36830,Pit of Saron
35451,Trial of the Champion
35451,
26631,Drak Tharon Keep
25452,Borean Tundra
38113,Halls of Reflection
34496,Trial of the Crusader
36494,Pit of Saron
23953,Utgarde Keep
30278,Ahn kahet The Old Kingdom
32149,Icecrown
37972,Icecrown Citadel
28659,Sholazar Basin
33513,Icecrown
30432,Icecrown
30202,Icecrown
26861,Utgarde Pinnacle
26632,Drak Tharon Keep
27287,Dragonblight
38173,Halls of Reflection
36476,Pit of Saron
24019,Howling Fjord
30597,Icecrown
36477,Pit of Saron
37973,Icecrown Citadel
27734,The Culling of Stratholme
27680,Dragonblight
30333,Icecrown
28658,Plaguelands The Scarlet Enclave
29053,Plaguelands The Scarlet Enclave
34607,Trial of the Crusader
29974,The Storm Peaks
31161,Icecrown
32280,Icecrown
28793,Zul Drak
27288,Dragonblight
30285,Ahn kahet The Old Kingdom
29227,Plaguelands The Scarlet Enclave
26343,Dragonblight
27401,Dragonblight
33438,Icecrown
31042,Icecrown
28406,Plaguelands The Scarlet Enclave
31718,Icecrown
28258,Zul Drak
31231,Crystalsong Forest
31155,Icecrown
30698,Icecrown
25294,Borean Tundra
34605,Trial of the Crusader
30944,Icecrown
30276,Ahn kahet The Old Kingdom
32300,Icecrown
25227,Borean Tundra
32507,Icecrown
28756,Zul Drak
27284,Dragonblight
31900,Icecrown
32184,Icecrown and Icecrown Citadel
36213,Undercity
26668,Utgarde Pinnacle
26769,Dragonblight
31325,Icecrown
36829,Icecrown Citadel
24874,Howling Fjord
30541,Icecrown
32278,Icecrown and Icecrown Citadel
25622,Borean Tundra
29047,Plaguelands The Scarlet Enclave
30144,The Storm Peaks
30988,Icecrown
37126,Icecrown Citadel
36551,The Forge of Souls
29110,Plaguelands The Scarlet Enclave
28199,The Culling of Stratholme
26669,Utgarde Pinnacle
29309,Ahn kahet The Old Kingdom
29309,
29309,
28684,Azjol Nerub
30284,Ahn kahet The Old Kingdom
26115,Borean Tundra
36065,Icecrown
30203,Icecrown
37586,Icecrown Citadel
30989,Icecrown
31237,Icecrown and Icecrown Citadel
28911,Plaguelands The Scarlet Enclave
29722,Icecrown
31043,Icecrown
31205,Icecrown
25228,Borean Tundra
25350,Borean Tundra
28879,Zul Drak
37755,Pit of Saron
