ID,Name
28699,Charles Worth
28718,Ranid Glowergold
32516,Washed-Up Mage
35494,Arcanist Miluria
32540,Lillehoff
32514,Vanessa Sellers
32725,Warmage Silva
33963,Magister Sarien
35496,Rueben Lauren
34252,Dubin Clay
28997,Griselda Hunderland
38283,Malfus Grimfrost
30006,Warsmith Sigfinna
33996,William Saldean
33555,Eliza Killian
33642,Loremaster Skosiris
33684,Weaver Aoa
34797,Icehowl
28687,Amisi Azuregaze
29795,Koltira Deathweaver
33634,Engineer Sinbei
32564,Logistics Officer Silverstone
33653,Rook Hawkfist
33557,Trellis Morningsun
26972,Orn Tenderhoof
35093,Wind Rider Jahubo
28742,Marcia Chase
28568,Tamara Wobblesprocket
31580,Arcanist Ivrenne
29796,Gretta the Arbiter
29547,Applebough
32837,Noblegarden Merchant
32712,The Amazing Zanzo
36497,Bronjahm
23954,Ingvar the Plunderer
32857,Stormcaller Brundir
24784,Scuttle Frostprow
33307,Corporal Arthur Flew
32638,Hakmud of Argus
32294,Knight Dameron
31582,Magistrix Lambriesse
30037,Mjordin Combatant
26957,Angelina Soren
24189,Ares the Oathbound
30885,Blazik Fireclaw
29478,Jepetto Joybuzz
26986,Tiponi Stormwhisper
29156,Archmage Celindra
33553,Freka Bloodaxe
35826,Kaye Toogie
32927,Runemaster Molgeim
28205,Alchemist Finklestein
30116,Archmage Aethas Sunreaver
30562,Crusader Bridenbrad
31910,Geen
32773,Logistics Officer Brighton
31916,Tanaika
34928,Argent Confessor Paletress
37688,Crusader Grimtong
29537,Darahir
33310,Derrick Brindlebeard
29744,Rork Sharpchin
29305,Moorabi
24810,Anuniaq
26762,Captain Emmy Malin
24537,Handsome Terry
35498,Horace Hunderland
30472,Olut Alegut
32296,Stone Guard Mukar
35458,Wilfred Fizzlebang
36624,Caladis Brightspear
28776,Elizabeth Ross
32565,Gara Skullcrush
32639,Gnimo
28698,Jedidiah Handers
28706,Olisarra the Kind
23804,Orfus of Kamagua
38608,Uther the Lightbringer
31260,Ymirjar Skycaller
36765,Alliance Slave
25809,Archdruid Lathorius
24111,Defender Mordun
40160,Frozo the Renowned
33640,Hanlir
33636,Miralisse
32693,Sabriana Sorrowgaze
26991,Sock Brightbolt
32843,Tabea
35578,Valiant Bressia
35573,Arcanist Asarina
36479,Archmage Mordent Evenshade
35579,Aspirant Forudir
33556,Doru Thunderhorn
33682,Fono
29473,Gretchen Fizzlespark
37527,Halduron Brightwing
25197,King Mrgl-Mrgl
24117,Lurielle
31581,Magister Brasael
28995,Paldesse
27000,Trapper Jack
29266,Xevozz
28709,Acherus Geist
33657,Irisee
33303,Maiden of Winter's Breath Lake
31247,Roxi Ramrocket
33554,Samamba
29799,Thassarian
28993,Aerith Primrose
29535,Alchemist Cinesra
31261,Brother Keltan
38858,"Goodman the ""Closer"""
29157,Grimbooze Thunderbrew
25249,Midge
29548,Aimee
28160,Archmage Pentarus
23390,Bash'ir's Harbinger
28231,Crystalline Tender
37713,Deathwhisper Torturer
29491,Karandonna
32706,Saedelin Whitedawn
27588,7th Legion Elite
37942,Arcanist Uovril
29143,Bebri Coifcurl
26976,Brunna Ironaxe
25209,Claximus
32494,Dalaran Child
29513,Didi the Wrench
32420,Mimbihi
29233,Nurse Applewood
33134,Sara
29375,Stormforged Iron Giant
30115,Vereesa Windrunner
28033,Weslex Quickwrench
29310,Jedoga Shadowseeker
36658,Scourgelord Tyrannus
32287,Archmage Alvareaux
37949,Cult Adherent
32474,Fishy Ser'ji
28682,Inzi Charmlight
28114,Mistcaller Soo-gan
26993,Old Man Robert
29308,Prince Taldaram
26530,Salramm the Fleshcrafter
28692,"""Red"" Jack Findle"
37687,Alchemist Finklestein
26964,Alexandra McQueen
27248,Apothecary Vicky Levine
33964,Arcanist Firael
30186,Ebon Blade Prisoner
25237,Garrosh Hellscream
27102,Gorgonna
25435,Karuk
23732,Sorely Twitchblade
33677,Technician Mihila
28721,Tiffany Cartier
35577,Valiant Laradia
29932,Eck the Ferocious
27978,Sjonnir The Ironshaper
26999,Fendrig Redbeard
25280,Foreman Mortuus
29291,Galley Chief Paul Kubit
31238,Hira Snowdawn
33538,Kethiel Sunlance
33361,Mokra the Skullcrusher
29369,Stormforged Taskmaster
33422,Unbound Seer
28123,Venture Co. Excavator
35135,Wind Rider Sabamba
29306,Gal'darah
24539,"""Silvermoon"" Harry"
25206,Ahlurglgr
37890,Cult Fanatic
32641,Drix Blackwrench
27295,Hierophant Thayreen
29657,High Arcanist Savor
26673,Image of Archmage Modera
27788,Injured 7th Legion Soldier
25251,Leryssa
37941,Magister Arlan
33542,Magister Edien Sunhollow
33225,Marshal Jacob Alerius
27367,Onslaught Death Knight
38316,Ormus the Penitent
28529,Scarlet Crusader
31145,Shadow Adept
32715,Sorrow
31911,Tanak
30041,Thyra Kvinnshal
26528,Uther the Lightbringer
25379,Warden Nork Bloodfrenzy
29593,Yorg Stormheart
36939,High Overlord Saurfang
37776,Apprentice Nelphi
20735,Archmage Lan'dalock
29839,Astrid Bjornrittar
23735,Bartleby Armorfist
26914,Benjamin Clegg
28497,Chad
35094,Crusader Silverdawn
31738,Cultist Corrupter
33379,Eressea Dawnsinger
30035,Fallen Earthen Defender
25590,Fizzcrank Fullthrottle
29564,Grimes
29997,Iva the Vengeful
36955,Lady Jaina Proudmoore
33595,Mera Mistrunner
28347,Miles Sidney
26186,Private Casey
30231,Radulf Leder
26969,Raenah
29000,Scarlet Commander Rodrick
26666,Scout Vor'takh
29254,Silver Covenant Guardian Mage
26974,Tansy Wildmane
26170,Thassarian
26907,Tisha Longbridge
35790,Usuri Brightcoin
28992,Valerie Langrom
25450,Veehja
27830,Venture Co. Evacuee
28902,Warlord Zol'Maz
29261,Windle Sparkshine
28989,Aemara
29628,Angelique Butler
33625,Arcanist Taelis
26975,Arthur Henslowe
33579,Brann Bronzebeard
30152,Bruor Ironbane
29964,Dargum Hammerdeep
28032,Debaar
29619,Garm Invader
25602,Greatmother Taiga
24643,Grezzix Spindlesnap
25747,Jinky Wingnut
28708,Kizi Copperclip
30658,Lieutenant Sinclari
32716,Linzi Redgrin
25658,Longrunner Bristlehorn
28945,Mayor Quimby
24399,Steel Gate Chief Archaeologist
26729,Steward
29445,Thorim
28701,Timothy Jones
26213,Utaik
29569,Valkyrion Aspirant
25618,Varidus the Flenser
27158,Vas the Unstable
30381,Xarantaur
36892,Ymirjar Deathbringer
35119,Eadric the Pure
26731,Grand Magus Telestra
29304,Slad'ran
28988,Akali Subduer
36669,Arcanist Tybalin
30726,Archivist Betha
29049,Arille Azuregaze
36273,Bragor Bloodfist
30107,Brann Bronzebeard
29366,Brunnhildar Challenger
26992,Brynna Wilson
32477,Chester Copperpot
26187,Corporal Venn
33635,Daenril
32289,Damned Apothecary
33683,Dremm
28787,Engineer Helice
26441,Envoy Ripfang
29715,Fialla Sweetberry
29792,Frostfeather Screecher
25250,General Arlos
26537,Greeb Ramrocket
27136,High Commander Halford Wyrmbane
25256,High Overlord Saurfang
33678,Jijia
28723,Larana Drome
25208,Lurgglbr
26873,Mage-Commander Evenstar
35495,Magistrix Vesara
26958,Marjory Kains
32642,Mojodishu
36642,Myralion Sunblaze
33527,Nature's Blade
27289,Naxxramas Necrolord
30243,Njorndar Spear-Sister
32285,Overseer Jhaeqon
31016,Overthane Balargarde
33957,Prospector Loren
33650,Rillie Spindlenut
25604,Sage Highmesa
30238,Silver Covenant Scout
34800,Snobold Vassal
27348,Tilda Darathan
29626,Tormar Frostgut
25215,Winterfin Shorestriker
34454,Maz'dinah
27760,"""Grizzly"" D. Adams"
27163,7th Legion Siege Engineer
28990,Anthony Durain
35580,Aspirant Naradiel
25199,Brglmurgl
23749,Captain Adams
25277,Chief Engineer Leveny
28527,Chronicler To'kini
25211,Cleaver Bmurglbrm
28142,Crusader Lamoof
28228,Crusader Valus
26980,Eorain Dawnstrike
29730,Frostborn Stormrider
29466,Goblin Prisoner
37592,Gorkun Ironskull
25804,Harold Lane
28062,Hexxer Ubungo
25478,Imprisoned Beryl Sorcerer
34973,Irissa Bloodstar
29978,Iron Dwarf Assailant
29979,Iron Dwarf Magus
27545,Katja
33681,Korim
25291,Librarian Garren
26110,Librarian Serrah
25233,Lunk-tusk
25434,Magmoth Crusher
25430,Magmothregar
25432,Mate of Magmothregar
37936,Morgan Dayblaze
30245,Nexus Lord
25433,Offspring of Magmothregar
27202,Onslaught Raven Priest
29944,Peon Gakra
35497,Rafael Langrom
28936,Scarlet Commander
32774,Sebastian Crane
27412,Slinkin the Demo-gnome
33785,The Black Knight
27328,Tur Ragepaw
28991,Valaden Silverblade
29146,Vekgar
26973,Warden Jodi Moonsong
25201,Winterfin Tadpole
23667,Winterskorn Rune-Seer
31259,Absalan the Pious
27350,Agent Skully
36766,Alliance Slave
36764,Alliance Slave
31054,Anchorite Tessa
27646,Anya
30117,Archmage Modera
33624,Archmage Pentarus
30236,Argent Cannon
26499,Arthas
33631,Barien
27008,Bloodfeast
34044,Brann Bronzebeard
30871,Brigg Smallshanks
37124,Captain Grondel
24037,Captain Harker
28044,Captain Rupert
27318,Cavalier Durkon
29658,Chelsea Reese
27470,Conquest Hold Grunt
28063,Conquest Hold Windrager
26627,Crystal Handler
27001,Darin Goodstitch
27320,Deathguard Molder
34808,Deathspeaker Kharos
28260,Defeated Argent Footman
33669,Demolisher Engineer Blastwrench
24216,Dragonflayer Berserker
24755,Elder Atuik
28138,Elder Harkek
24052,Eldrim Mounder
25247,Endorah
25292,Etaruk
23833,Explorer Jaren
26335,Fallen Earthen Warrior
30274,Freed Crusader
28078,Frenzyheart Ravager
35469,Gormok the Impaler
25285,Harbinger Vurenn
26884,Harkor
29906,Heksi
34882,High Crusader Adelard
25235,Hilda Stoneforge
26471,Image of Archmage Aethas Sunreaver
29855,Khaliisi
26994,Kirea Moondancer
38505,Knight of the Ebon Blade
25262,Librarian Donathan
26728,Mage Hunter Initiate
29162,Magister Tyr'ganal
25429,Magmoth Forager
25428,Magmoth Shaman
28574,Marvin Wobblesprocket
30632,Mjordin Water Magus
27480,Muradin
38607,Muradin Bronzebeard
38182,Niby the Almighty
27207,Onslaught Workman
28191,Oracle Soo-rahm
28716,Palja Amboss
28702,Professor Pallin
27484,Rheanna
30490,Rin Duoctane
26654,Roanauk Icemist
26415,Senior Sergeant Juktok
31440,Sergeant Kregga
29951,Shavalius the Fancy
30824,Sky-Reaver Korm Blackscar
29374,Stormforged Magus
29973,Tunka'lo Brave
32279,Vile Torturer
25289,Wind Master To'bor
25198,Winterfin Gatherer
29907,Xark Bolthammer
36208,Xerash Fireblade
30433,Aedan Moran
30154,Agnetta Tyrsdottar
29508,Andellion
31579,Arcanist Adurin
29270,Aspen Grove Trader
29961,Brangrimm
28070,Brann Bronzebeard
33853,Broxel Goldgrasp
28722,Bryan Landers
27511,Captain Zorna
28942,Citizen of New Avalon
25719,Coldarra Spellbinder
29922,Corig the Cunning
28099,Corporal Maga
27060,Courier Lanson
32276,Cult Blackguard
29923,Dagni Oregleam
36226,Dark Ranger Cyndia
37780,Dark Ranger Vorel
32923,Dark Rune Commoner
32924,Dark Rune Evoker
36811,Deathspeaker Attendant
36805,Deathspeaker Servant
36808,Deathspeaker Zealot
27260,Dragonflayer Huscarl
23652,Dragonflayer Vrykul
29477,Earthen Defender
29960,Earthen Stoneguard
33620,Earthen Stoneshaper
29981,Earthen Warder
25378,En'kilah Necromancer
34145,Expedition Engineer
24038,Father Levariol
26601,Fizzcrank Airman
26645,Fizzcrank Engineering Crew
25767,Fizzcrank Pilot
28079,Frenzyheart Hunter
30147,Garhal
30003,Gnarlhide
27414,Gordun
35068,Gotura Fourwinds
29905,Grillix Bonesaw
29236,Gundrak Brute
36124,Harkzog
26266,Heigarr the Horrible
23780,High Executor Anselm
28179,Highlord Tirion Fordring
33627,Hired Demolitionist
34881,Hiren Loresong
32709,Hunaka Greenhoof
29762,Hyeyoung Parka
26787,Image of Drakuru
28217,Injured Rainspeaker Oracle
25245,James Deacon
29431,Jeer Sparksocket
29142,Jelinek Sharpshear
30734,Jezebel Bican
25427,Kaganishu
27188,Kah'chu
30008,Kari the Beastmaster
29352,Kirgaraak
26581,Koltira Deathweaver
32424,Laire Brewgold
33312,Lana Stouthammer
26548,Leesha Tannerby
23547,Macalroy
29963,Magorn
29032,Malar Bravehorn
32838,Minigob Manabonk
28109,Mistwhisper Warrior
28122,Moodle
35291,Moonbell
34978,Mosha Starhorn
30127,Njormeld
27211,Onslaught Executioner
32250,Overseer Faedris
32263,Overseer Veraj
29908,Plip Fatpurse
26519,Prigmon
27922,Ranger Captain Areiel
26904,Rosina Rivet
33403,Runok Wildmane
25272,Sauranok the Mystic
29623,Savage Hill Brute
29622,Savage Hill Mystic
28610,Scarlet Marksman
28608,Scarlet Medic
27388,Sergeant Nazgrim
27928,Siouxsie the Banshee
32478,Slosh
29413,Snowblind Digger
29618,Snowblind Follower
31021,Sophie Aaren
32798,Spring Gatherer
29376,Stormforged Artificer
29843,Stormforged Loreseeker
29377,Stormforged Raider
31146,Raider's Training Dummy
29724,Library Guardian
32358,Fumblub Gearwind
32500,Dirkee
33113,Flame Leviathan
33350,Mimiron
33293,XT-002 Deconstructor
28835,Stormforged Construct
34085,Forge Construct
32666,Training Dummy
33121,Iron Construct
33343,XS-013 Scrapbot
27641,Centrifuge Construct
25792,Scavenge-bot 005-B6
33855,Junk Bot
29806,SCRAP-E
29716,Clockwork Assistant
29307,Drakkari Colossus
35642,Jeeves
30066,Valkyrion Harpoon Gun
29384,Captive Mechagnome
25834,Gearmaster Mechazod
25623,Harvest Collector
33651,VX-001
34183,Arachnopod Destroyer
34184,Clockwork Mechanic
27985,Iron Golem Custodian
33060,Salvaged Siege Engine
29561,Scrapbot
36597,The Lich King
29856,Gooey Ghoul Drool
32501,High Thane Jorfus
37120,Highlord Darion Mograine
37217,Precious
32495,Hildana Deathstealer
26693,Skadi the Ruthless
37955,Blood-Queen Lana'thel
32471,Griegen
36612,Lord Marrowgar
29587,Dread Commander Thalanor
36853,Sindragosa
36678,Professor Putricide
26125,Risen Ghoul
34564,Anub'arak
29120,Anub'arak
36855,Lady Deathwhisper
28207,Cerberon
25462,The Lich King
36627,Rotface
28512,Quartermaster Ozorg
37970,Prince Valanar
37813,Deathbringer Saurfang
37226,The Lich King
31263,Carrion Hunter
30549,Baron Rivendare
36502,Devourer of Souls
32255,Converted Hero
34497,Fjola Lightbane
32257,Scourge Converter
37025,Stinky
36626,Festergut
36954,The Lich King
26630,Trollgore
29656,Drakuru Berserker
37711,Hungering Ghoul
28472,Lord Thorval
36830,Wrathbone Laborer
35451,The Black Knight
26631,Novos the Summoner
25452,Scourged Mammoth
38113,Marwyn
34496,Eydis Darkbane
36494,Forgemaster Garfrost
23953,Prince Keleseth
30278,Ahn'kahar Spell Flinger
32149,Fallen Hero's Spirit
37972,Prince Keleseth
28659,Artruis the Heartless
33513,Black Knight's Gryphon
30432,Grimmr Hound
30202,Reanimated Crusader
26861,King Ymiron
26632,The Prophet Tharon'ja
27287,Mindless Wight
38173,Spectral Footman
36476,Ick
24019,Glacion
30597,Spiked Ghoul
36477,Krick
37973,Prince Taldaram
27734,Crypt Fiend
27680,Dahlia Suntouch
30333,Forgotten Depths Slayer
28658,Gothik the Harvester
29053,Knight Commander Plaguefist
34607,Nerubian Burrower
29974,Niffelem Forefather
31161,Sapph
32280,Corp'rethar Guardian
28793,Darmuk
27288,Death Knight Champion
30285,Eye of Taldaram
29227,Highlord Alexandros Mograine
26343,Indu'le Fisherman
27401,Risen Wintergarde Miner
33438,Boneguard Footman
31042,Death Knight Adept
28406,Death Knight Initiate
31718,Frostbrood Whelp
28258,Hath'ar Skimmer
31231,Lost Shandaral Spirit
31155,Malefic Necromancer
30698,Morbidus
25294,Nerub'ar Web Lord
34605,Swarm Scarab
30944,Vereth the Cunning
30276,Ahn'kahar Web Winder
32300,Alumeth the Ascended
25227,Crypt Crawler
32507,Cultist Acolyte
28756,High Priest Hawinni
27284,Risen Wintergarde Defender
31900,Scourge Banner-Bearer
32184,The Lich King
36213,Undercity Guardian
26668,Svala Sorrowgrave
26769,Anok'ra the Manipulator
31325,Death Knight Adept
36829,Deathspeaker High Priest
24874,Fengir the Disgraced
30541,Forgotten Depths Underking
32278,Harbinger of Horror
25622,Nerub'ar Tunneler
29047,Olrun the Battlecaller
30144,Restless Frostborn Ghost
30988,Scourgebeak Fleshripper
37126,Sister Svalna
36551,Spiteful Apparition
29110,The Lich King
28199,Tomb Stalker
26669,Ymirjar Savage
29309,Elder Nadox
38112,Falric
28684,Krik'thir the Gatewatcher
30284,Bonegrinder
26115,Darkfallen Bloodbearer
36065,Fjola Lightbane
30203,Forgotten Depths High Priest
37586,Fury
30989,Halof the Deathbringer
31237,Matthias Lehner
28911,Prince Keleseth
29722,Rabid Cannibal
31043,Reanimated Crusader
31205,Risen Alliance Soldier
25228,Risen Crypt Lord
25350,Risen Longrunner
28879,Shalewing
37755,Sindragosa
