ID,Name
18647,Deathskitter
17522,Myst Spinner
23501,Netherwing Ray
19189,Quillfang Skitterer
16176,Shadowbeast
15649,Feral Dragonhawk Hatchling
16180,Shadikith the Glider
20330,Bloodmaul Battle Worg
15652,Elder Springpaw
21878,Felboar
18133,Marshlight Bleeder
16972,Bonestripper Buzzard
17345,Brown Bear
21042,Dire Raven
23873,Goreclaw the Ravenous
20038,Phoenix-Hawk Hatchling
18214,Fenclaw Thrasher
19459,Feng
21854,Ironspine Petrifier
22123,Rip-Blade Ravager
22180,Shard-Hide Boar
25867,Sunblade Dragonhawk
25111,Treasure
21891,Avian Ripper
18155,Bloodfalcon
21306,Cursed Scarab
18438,Naphthal'ar
23264,Overmine Flayer
20777,Talbuk Sire
16973,Bonestripper Vulture
22255,Daggertail Lizard
17523,Myst Leecher
21956,Rema
23269,Barash the Den Mother
22044,Cavern Crawler
17854,Dire Wolf
20925,Scalded Basilisk
21804,Skettis Kaliri
20196,Bloodthirsty Marshfang
17348,Elder Brown Bear
21897,Felspine the Greater
16348,Ghostclaw Lynx
17374,Greater Timberstrider
16880,Hulking Helboar
18135,Marsh Walker
20998,Ridgespine Horror
20987,Ruuan Weald Basilisk
19349,Thornfang Ravager
17525,Bloodmyst Hatchling
18470,Bonelasher
19183,Clefthoof Calf
18033,Dark Worg
20206,Fei Fei
24922,Razorthorn Ravager
24552,Sliver
15650,Crazed Dragonhawk
17527,Enraged Ravager
17035,Kaliri Matriarch
20290,Lagoon Eel
16491,Mana Feeder
18130,Marshfang Ripper
20714,Ridgespine Stalker
19706,Marshrock Threshalisk
20611,Shimmerwing Moth
17724,Underbat
20387,Young Sporebat
17546,Roar
20058,Bloodmaul Dire Wolf
17349,Blue Flutterer
16171,Coldmist Widow
20198,Fenglow Stinger
17467,Skunk
22917,Illidan Stormrage
18728,Doom Lord Kazzak
15690,Prince Malchezaar
18694,Collidus the Warp-Watcher
15688,Terestian Illhoof
25315,Kil'jaeden
18679,Vorakem Doomspeaker
18695,Ambassador Jerrikar
19554,Dimensius the All-Devouring
17968,Archimonde
18696,Kraator
18683,Voidhunter Yar
17308,Omor the Unscarred
22947,Mother Shahraz
17257,Magtheridon
18584,Sal'salabim
17808,Anetheron
17842,Azgalor
25166,Grand Warlock Alythess
24882,Brutallus
25165,Lady Sacrolash
19755,Mo'arg Weaponsmith
25840,Entropius
17381,The Maker
19973,Abyssal Flamebringer
18341,Pandemonius
17888,Kaz'rogal
20870,Zereketh the Unbound
19298,Warbringer Arix'Amal
19852,Artifact Seeker
24892,Sathrovarr the Corruptor
19960,Doomforge Engineer
22898,Supremus
17678,Sironas
20132,Socrethar
20886,Wrath-Scryer Soccothrates
19261,Infernal Warbringer
21499,Overseer Ripsaw
18731,Ambassador Hellmaw
22357,Reth'hedron the Subduer
17380,Broggok
20885,Dalliah the Doomsayer
23355,Zarcsin
25033,Eredar Sorcerer
24919,Wrath Herald
23353,Braxxus
23174,Crystalfused Miner
19218,Gatewatcher Gyro-Kill
19756,Deathforge Smith
22281,Galvanoth
19307,Nexus Terror
21519,Death's Might
17908,Giant Infernal
20798,Razorsaw
18978,Heckling Fel Sprite
19191,Arazzius the Cruel
18827,Gan'arg Sapper
19716,Mechanar Tinkerer
19527,Vacillating Voidcaller
21847,Fel Guard Hound
22304,Mo'arg Extractor
19512,Nethervine Reaper
24555,Garaxxas
18692,Hemathion
15689,Netherspite
22113,Mordenai
21648,Mature Netherwing Drake
17881,Aeonus
17307,Vazruden the Herald
24850,Kalecgos
18096,Epoch Hunter
21657,Neltharaku
18877,Nether Drake
18723,Erozion
17879,Chrono Lord Deja
19935,Soridormi
17880,Temporus
23282,Obsidia
23283,Lady Sinestra
21032,Dreadwing
25967,Zephyr
23261,Furywing
20332,Nether Dragon
23281,Insidion
21389,Maxnar the Ashmaw
23433,Barthamus
20142,Steward of Time
21104,Rift Keeper
23466,Voranaku
20713,Fey Drake
25160,Madrigosa
23061,Rivendark
18544,Veraku
22112,Karynaku
19951,Warden of Time
19950,Custodian of Time
18682,Bog Lurker
25740,Ahune
17157,Shattered Rumbler
18698,Ever-Core the Punisher
22119,Fathom Lurker
18181,Minion of Gurok
19514,Al'ar
22323,Incandescent Fel Spark
18708,Murmur
22311,Raging Fire-Soul
21216,Hydross the Unstable
18866,Mageslayer
22310,Storming Wind-Ripper
17977,Warp Splinter
23100,Flawless Arcane Elemental
17158,Dust Howler
24744,Vexallus
22298,Vile Fire-Soul
21060,Enraged Air Spirit
22309,Crashing Wave-Spirit
17980,Laj
18867,Mana Seeker
21728,Skettis Surger
23029,Talonsworn Forest-Rager
22307,Rotting Forest-Rager
22009,Tainted Elemental
19557,Greater Frayer
17725,Underbog Lurker
21023,Stronglimb Deeproot
16516,Volatile Mutation
21181,Cyrukh the Firelord
22095,Infested Root-Walker
19608,Frayer Wildling
17159,Storm Rager
18856,Arcane Annihilator
17160,Living Cyclone
22244,Unbound Ethereal
17871,Underbog Shambler
16854,Eldinarcus
21061,Enraged Fire Spirit
18881,Sundered Rumbler
17310,Gnarl
18690,Morcrush
19940,Apex
19044,Gruul the Dragonkiller
17942,Quagmirran
17770,Hungarfen
18411,Durn the Hungerer
20600,Maggoc
21213,Morogrim Tidewalker
20772,Netherock
18343,Tavarok
20555,Goc
18124,Withered Giant
22275,Apexis Guardian
21694,Bog Overlord
23165,Karrog
17585,Quartermaster Urgronn
16457,Maiden of Virtue
20216,Grulloc
19201,Mountain Gronn
17723,Bog Giant
22011,Corok the Mighty
19622,Kael'thas Sunstrider
19213,Eiin
19663,Madame Ruby
23489,Drake Dealer Hurlunk
16264,Winaestra
23381,Tydormu
19227,Griftah
24664,Kael'thas Sunstrider
21212,Lady Vashj
17591,Blood Elf Bandit
18756,Haris Pilton
18484,Wind Trader Lathrai
20096,Uriku
21432,Almaador
18697,Chief Engineer Lorthander
17249,Landro Longshot
18166,Archmage Khadgar
25580,Old Man Barlo
18677,Mekthorg the Wild
16280,Perascamin
17904,Fedryen Swiftspear
18344,Nexus-Prince Shaffar
16585,Cookie One-Eye
17468,Prophet Velen
17890,Weeder Greenthumb
19690,N. D. Meancamp
18685,Okrek
16128,Rhonin
18940,Nutral
17584,Torallius the Pack Handler
22082,Shadowmoon Slayer
20097,Nula the Butcher
16826,Sid Limbardi
21318,Spirit of Ar'tor
21292,"Ar'tor, Son of Oronok"
18686,Doomsayer Jurim
19662,Aaron Hollman
23434,Commander Hobb
22274,Dragonmaw Skybreaker
19762,Coilskar Defender
20241,Provisioner Nasela
19504,Scryer Guardian
21749,Shadowmoon Scout
19038,Supply Officer Mills
21643,Alurmi
25032,Eldara Dawnrunner
21906,Kelara
18960,Rungor
17862,Captain Skarloc
18537,Adyen the Lightwarden
18382,Mycah
18681,Coilfang Emissary
18957,Innkeeper Grilka
28132,Don Carlos
24393,The Rokk
16802,Lor'themar Theron
19837,Daga Ramba
18005,Haalrun
17826,Swamplord Musel'ek
20240,Trader Narasu
22841,Shade of Akama
18672,Thomas Yance
17377,Keli'dan the Breaker
19575,Qiff
16583,Rohok
29093,Ian Drake
19373,Mari Stonehand
19661,Viggz Shinesparked
21655,Nakodu
19321,Quartermaster Endarin
18831,High King Maulgar
18531,Magistrix Fyalenn
19331,Quartermaster Enuril
18417,Altruis the Sufferer
23367,Grella
18911,Juno Dufrain
23008,Ethereum Jailor
19684,Haggard War Veteran
27667,Anwehu
20980,Dealer Rashaad
18732,Grandmaster Vorpil
20977,Millhouse Manastorm
21485,Aldraan
18596,Arcanist Adyria
17941,Mennu the Betrayer
20028,Doba
17301,Shattered Hand Executioner
18693,Speaker Mar'grom
23576,Nalorakk
17909,Lauranna Thar'well
22948,Gurtogg Bloodboil
18597,Sha'nir
23863,Daakara
20981,Dealer Najeeb
21494,Smiles O'Byron
16808,Warchief Kargath Bladefist
25976,Theremis
19004,Vodesiin
18751,Kalaen
19521,Arrond
20242,Karaaz
17521,The Big Bad Wolf
21905,Veynna Dawnstar
23245,Aether-tech Master
25977,Yrma
20616,Asuur
19052,Lorokeem
23578,Jan'alai
19220,Pathaleon the Calculator
20613,Arodis Sunblade
21474,Coreiel
19042,Leeli Longhaggle
17657,Logistics Officer Ulrike
21019,Sixx
18473,Talon King Ikiss
21330,Kurdran Wildhammer
20916,Xerintha Ravenoak
19344,Legassi
17798,Warlord Kalithresh
18238,Murkblood Invader
19880,Nether-Stalker Khay'ji
20912,Harbinger Skyriss
20159,Magister Aledis
22820,Seer Olum
18805,High Astromancer Solarian
17848,Lieutenant Drake
18771,Brumman
22060,Fenissa the Assassin
18991,Aresella
21302,Shadow Council Warlock
17797,Hydromancer Thespia
21215,Leotheras the Blind
19772,Spirit Sage Gartok
21214,Fathom-Lord Karathress
21296,Bladespire Champion
17832,Blood Knight Dawnstar
26089,Kayri
21979,Val'zareq the Conqueror
20923,Blood Guard Porung
24723,Selin Fireheart
22103,Baron Sablemane
22427,Zarevhi
18322,Sethekk Ravenguard
18530,Voren'thal the Seer
18407,Warden Bullrok
22887,High Warlord Naj'entus
18261,Lantresor of the Blade
21984,Rexxar
17975,High Botanist Freywinn
23396,Krixel Pinchwhistle
24560,Priestess Delrissa
17991,Rokmar the Crackler
19271,Albert Quarksprocket
16886,Arator the Redeemer
19296,Innkeeper Biribi
18266,Warrant Officer Tracy Proudwell
23577,Halazzi
18063,Garrosh
22421,Skar'this the Heretic
16860,Jilanne
21700,Akama
19536,Dealer Jadyan
18471,Gurgthock
25084,Greengill Slave
18773,Johan Barnes
17893,Naturalist Bite
25163,Anchorite Kairthos
16657,Feera
18180,Hemet Nesingwary
26090,Karynna
16262,Landraelanis
18822,Quartermaster Davian Vaclav
21113,Sassa Weldwell
18774,Tatiana
23618,Ahab Wheathoof
28126,Don Carlos
24396,Forest Frog
18772,Hama
18779,Hurnak Grimmord
21183,Oronok Torn-heart
16915,Foreman Razelcraz
18776,Rorelien
18853,Sunfury Bloodwarder
23589,Defias Rummager
18482,Empoor
20989,Dealer Sadaqat
18747,Krugosh
23154,Mana-Debt Slave
18497,Auchenai Monk
16809,Warbringer O'mrogg
20914,Aalun
20084,Image of Nexus-Prince Haramad
23128,Master Pyreanor
19383,Captured Gnome
17885,Earthbinder Rayge
21860,Exarch Onaala
17076,Lady Liadrin
23007,Paulsta'ats
27489,Ray'ma
17008,Gul'dan
19882,Jero'me
21981,Overseer Nuaar
17841,Ysiel Windsinger
22213,Gidge Spellweaver
16782,Yatheon
21402,Anchorite Ceyla
20448,Commander Ameer
19074,Skreah
18373,Exarch Maladaar
22949,Gathios the Shatterer
19221,Nethermancer Sepethrea
20986,Dealer Tariq
16638,Deynna
18294,Kristen Dipswitch
16699,Shattered Hand Reaver
24239,Hex Lord Malacrass
18802,Alchemist Gribble
19995,Bladespire Brute
21772,Chief Apothecary Hildagard
18775,Lebowski
22952,Veras Darkshadow
23596,Amani'shi Flame Caster
26221,Earthen Ring Elder
18987,Gaston
19186,Kylene
19184,Mildred Fletcher
26092,Soryn
21024,Earthmender Torlok
19466,Exarch Orelis
18907,Innkeeper Coryth Stoktron
21954,Larissa Sunstrike
18653,Seth
22007,Tree Warden Chawn
17226,Viera Sunwhisper
23141,Yarzill the Merc
18667,Blackheart the Inciter
25059,Ayren Cloudbreaker
17136,Boulderfist Warrior
24727,Caylee Dak
21465,David Wayne
17204,Farseer Nobundo
17062,Fel Orc Corpse
22823,Hch'uu
16253,Master Chef Mouldier
23139,Overlord Mor'ghor
23120,Sky Sergeant Vanderlip
22911,Vim'gol the Vile
22950,High Nethermancer Zerevor
21298,Coilfang Serpentguard
16819,Force Commander Danath Trollbane
23428,Jho'nass
21493,Kablamm Farflinger
19773,Spirit Sage Zran
22462,Vindicator Haylen
26307,Beastmaster
17455,Bonechewer Beastmaster
28067,Dark Iron Brewer
16800,Grand Magister Rommath
19468,Spymaster Thalodien
25372,Sunblade Scout
18408,Warden Moi'bff Jill
15921,Captain Kelisendra
18817,Chief Researcher Kartos
16601,Dying Blood Elf
19715,Ezekiel
18141,Greatmother Geyah
18538,Ishanah
23699,Kevin Browning
26091,Olus
23334,Sky Commander Keller
25046,Smith Hauthaa
23140,Taskmaster Varkule Dragonbreath
17306,Watchkeeper Gargolmar
17587,Draenei Youngling
17634,K. Lee Smallfry
18009,Puluu
19409,Wing Commander Dabir'ee
16807,Grand Warlock Nethekurse
20753,Dorgok
17820,Durnholde Rifleman
19194,Ernie Packwell
19185,Jack Trapper
23159,Okuno
23324,Crazed Murkblood Miner
20281,Drijya
24848,Kalecgos
25697,Luma Skymother
20677,Morod the Windstirrer
16690,Rathin
20064,Thaladred the Darkener
20112,Wind Trader Tuluman
23574,Akil'zon
18015,Gambarinka
18297,Gankly Rottenfist
20062,Grand Astromancer Capernian
23306,Hazzik
21088,Matron Varah
19722,Muheru the Weaver
17475,Murgurgula
16867,Shattered Hand Grunt
23270,Vindicator Aeus
16841,Watch Commander Relthorn Netherwane
22099,Wyrmcult Provisioner
17518,Ythyar
18011,Zurai
19499,Cahill
18914,Caregiver Isel
17398,Nascent Fel Orc
21311,Rokgah Bloodgrip
21315,Ruul the Darkener
16855,Tregla
23449,Yuula
19467,Anchorite Karja
19017,Borto
21661,Cabal Skirmisher
18072,Elementalist Sharvak
18821,Quartermaster Jaffrey Noreliqe
22479,Sab'aoth
24938,Shattered Sun Marksman
17876,Thrall
20278,Vixton Pinchwhistle
20232,Wing Commander Gryphongar
16588,Apothecary Antonivich
21955,Arcanist Thelis
18267,Battlecryer Blackeye
16757,Bildine
20081,Bortega
22432,Colonel Jules
20854,Ethereum Gladiator
21300,Fel Corrupter
23941,Gavis Greyshield
18265,Gezhe
18106,Jorin Deadeye
16275,Noellene
23625,Samuro
23048,Sky Sergeant Doryn
21178,Varedis
22127,Wildlord Antelarion
17240,Admiral Odesyus
23483,Arcanist Xorith
19312,Drillmaster Zurok
21209,Dumphry
25099,Jonathan Garrett
20350,Kel'Thuzad
17370,Laughing Skull Enforcer
21699,Maiev Shadowsong
20063,Master Engineer Telonicus
17807,Master Kelerun Bloodmourn
21983,Samia Inkling
18714,Scout Neftis
19505,Sunseeker Channeler
26222,Twilight Cryomancer
17537,Vazruden
18542,Alexston Chrome
16885,Amythiel Mistwalker
16631,Andra
18183,Arechron
17114,Arugoo of the Stillpine
23623,Chief Thunder-Skins
21158,Commander Skyshadow
18586,Coosh'coosh
23305,Crazed Murkblood Foreman
18073,Elementalist Lo'ap
24937,Magistrix Seyla
23797,Moxie Steelgrille
22208,Nasmara Moonsong
21164,Netharel
20500,Olrokk
19645,Papa Wheeler
16209,Ranger Vedoran
21118,Razak Ironsides
19413,Shattered Hand Mage
26223,Twilight Frostblade
20067,Zuben Elgenubi
19481,Archmage Vargoth
19196,Cro Threadstrong
24978,Dawnblade Summoner
17982,Demolitionist Legoso
16837,Foreman Biggums
19310,Forward Commander Kingston
22940,Grok
23437,Indormi
22491,Kerpow Blastwrench
18210,Mag'har Captive
22941,Mog'dorg the Wizened
25151,Samuro
23042,Severin
18019,Timothy Daniels
19254,Warlord Dar'toon
18168,The Crone
23473,Aether-tech Apprentice
25923,Arathi Flame Keeper
20859,Arcatraz Warder
21046,Boulder'mok Brute
23101,Challe
15968,Darnassian Scout
21027,Earthmender Wilda
19778,Farii
16850,Gremni Longbeard
17925,Gshaff
20116,Gurn Grubnosh
20511,Ilsa Blusterbrew
18993,Naka
23158,Seer Kanai
22893,Wodin the Troll-Servant
17976,Commander Sarannis
16663,Belil
20990,Bloodwarder Physician
17311,Cowlen
24554,Eramas Brightblaze
20791,Iorioa
17119,Ithania
18098,Kialon Nightblade
19694,Loolruna
19728,Mama Wheeler
22832,Morthis Whisperwing
19844,Nitrin the Learned
22819,Orphan Matron Mercy
16528,Provisioner Vredigar
19180,Seymour
18554,Sharth Voldoun
22429,Vekax
18424,Warden Treelos
19035,Wazat
18875,Zaxxis Raider
23244,Aether-tech Adept
16521,Blood Elf Scout
23028,Bonechewer Taskmaster
22963,Bonechewer Worker
21112,Bossi Pentapiston
20985,Captain Saeed
20727,Captain Zovax
19187,Darmari
25930,Dustwallow Marsh Flame Keeper
25931,Eversong Woods Flame Keeper
20793,Field Marshal Brock
24834,Galley Chief Grace
16820,Lieutenant Amadi
16635,Lyna
23197,Maiev Shadowsong
18715,Private Weeks
18748,Ruak Stronghorn
19986,Ruuan'ok Skyfury
23093,Sar'this
25940,Stonetalon Flame Keeper
21277,Vindicator Vuuleen
19642,Zaxxis Stalker
22231,Zezzak
16623,Zyandrel
20678,Akoru the Firecaller
23774,Amani'shi Trainer
21242,Auchenai Death-Speaker
18089,Bloodscale Slavedriver
18684,Bro'Gaz the Clanless
25920,Cape of Stranglethorn Flame Keeper
18906,Caregiver Ophera Windfury
23233,Chu'a'lor
17800,Coilfang Myrmidon
22494,Cosmowrench Bruiser
21496,Dertrok
19197,Eral
19531,Eyonix
17923,Fahssn
19316,Field Marshal Rohamus
22374,Hand of Kargath
25900,Hellfire Peninsula Flame Warden
18829,Hellfire Warder
19644,Image of Archmage Vargoth
18777,Jelena Nightsky
21684,King Llane
17663,Maatparm
19015,Mathar G'ochar
26124,Midsummer Merchant
26123,Midsummer Supplier
23373,Mortog Steamhead
17924,Msshi'fn
19541,Netherstorm Agent
23571,Razbo Rustgear
16575,Shadow Hunter Ty'jin
23208,Skyguard Pyrotechnician
23392,Skyguard Stable Master
19293,Tola'thion
17483,Tullas
18752,Zebig
22951,Lady Malande
19720,"""Dirty"" Larry"
20551,Agent Araxes
23582,Amani'shi Tribesman
22212,Andrion Darkspinner
25887,Arathi Flame Warden
22430,Assistant Klatu
18754,Barim Spilthoof
17994,Bloodwarder Falconer
19701,Bonechewer Evoker
25927,Burning Steppes Flame Keeper
17957,Coilfang Champion
21469,Daranelle
22343,Deathshadow Archon
23602,Deserter Agitator
16780,Drathen
19294,Earthbinder Galandria Nightbreeze
17006,Elsaana
16544,Ethereal Thief
20066,Gahruj
20080,Galgrom
16845,Gorkan Bloodfist
19989,Grishna Harbinger
18353,Huntress Bintook
23309,Murkblood Overseer
17094,Nemeth Hawkeye
20907,Professor Dabiri
16224,Rathis Tomber
23363,Sahaak
16797,Scout Vanura
22312,Spiritcaller Dohgar
16927,Stonescythe Whelp
24830,Stonevault Pillager
25369,Sunblade Vindicator
20988,Sunseeker Engineer
20477,Terrorclaw
19244,Trader Endernor
21962,Udalo
24561,Yazzai
24729,Alicia
18931,Amish Wildhammer
20463,Apprentice Andrethan
17222,Artificer Daelo
17084,Avruu
17057,Blacktalon the Savage
21238,Bloodmaul Drudger
17271,Bonechewer Destroyer
19840,Caledis Brightdawn
16681,Champion Bachi
18423,Cho'war the Pillager
19351,Daggle Ironshaper
18934,Durnholde Mage
17485,Esbina
22423,Evergrove Druid
16790,Falconer Drenna Riverwind
19678,Fantei
16639,Galana
20768,Gnosh Brognat
16801,Halduron Brightwing
15937,Mmmrrrggglll
20045,Nether Scryer
21770,Researcher Tiorus
20234,Runetog Wildhammer
22084,Shadowmoon Chosen
19415,Shattered Hand Acolyte
18340,Steam Pump Overseer
23333,The Grand Collector
16674,Zandine
21774,Zorus the Judicator
22377,Akuno
18549,Aldor Vindicator
17928,Alliance Priest
16196,Apothecary Thedra
18495,Auchenai Vindicator
24739,Benjari Edune
19510,Bloodwarder Centurion
21047,Boulder'mok Shaman
23263,Brendan Turner
20510,Brunn Flamebeard
17962,Coilfang Collaborator
17802,Coilfang Warrior
23188,Dragonmaw Transporter
21937,Earthmender Sophurus
19795,Eclipsion Blood Knight
24558,Ellrys Duskhallow
22365,Ethan
20407,Farseer Umbrua
17877,Fhwoor
21336,Gedrah
25167,General Tiras'alan
18416,Huntress Kima
17711,Doomwalker
15691,The Curator
19516,Void Reaver
17796,Mekgineer Steamrigger
18733,Fel Reaver
25508,Shadowsword Guardian
25507,Sunblade Protector
19219,Mechano-Lord Capacitus
16504,Arcane Protector
24972,Erratic Sentry
20041,Crystalcore Sentinel
19851,Negatron
22315,Deathforge Mine
22461,Fel Cannon MKI
17225,Nightbane
15687,Moroes
22871,Teron Gorefiend
16152,Attumen the Huntsman
21838,Terokk
18689,Crippler
21788,Shadowmoon Zealot
16246,Knucklerot
16524,Shade of Aran
16329,Dar'Khan Drathir
16151,Midnight
25038,Felmyst
18371,Shirrak the Dead Watcher
16247,Borgoth the Bloodletter
18478,Avatar of the Martyred
16249,Masophet the Black
21801,Vhel'kur
16245,Luzran
16816,Echo of Medivh
17767,Rage Winterchill
16812,Barnes
21797,Ancient Shadowmoon Spirit
16525,Spell Shade
19545,Cohlien Frostweaver
23066,Talonpriest Ishaal
19488,Custodian Dieworth
22025,Asghar
19544,Conjurer Luminrath
24246,Darkheart
18255,Mage Darius
22062,Dr. Whitherlimb
18588,Floon
18662,Orc Ancestor
17534,Julianne
17533,Romulo
23161,Darkscreecher Akkarai
16388,Koren
21787,Time-Lost Skettis High Priest
17905,Banshee
21941,Accursed Apparition
17535,Dorothee
17898,Abomination
16357,Anok'suten
16314,Fallen Ranger
16481,Ghastly Haunt
