ID,Name
44395,Celestine of the Harvest
52571,Majordomo Staghelm
52036,Galra
49386,Craw MacGraw
54442,Warpweaver Hashom
54650,Kezzik the Striker
53691,Shannox
49387,Grot Deathblow
47253,Rundok
45408,D'lom the Collector
42129,Moira Thaurissan
43324,Cho'gall
44246,Magatha Silverton
58154,Toren Landow
44238,Harrison Jones
50314,Provisioner Whitecloud
52148,Jin'do the Godbreaker
48617,Blacksmith Abasi
44245,Faldren Tillsdale
44919,Maztha
48510,Kall Worthaton
46555,Gunra
55382,Darkmoon Faire Mystic Mage
52030,Liliana Emberfrost
43693,Darlene Stokx
54473,Warpweaver Dushar
55285,Astrid Langstrump
49748,Hero's Herald
58155,Rugok
42928,Muradin Bronzebeard
49541,Vanessa VanCleef
46556,Jamus'Vaz
44835,Haethen Kaul
36915,Erunak Stonespeaker
49406,Yasmin
50484,Magistrix Nizara
53881,Ayla Shadowstorm
40319,Drahga Shadowburner
50488,Stone Guard Nargol
49877,Captain Lancy Revshon
43694,Katie Stokx
41618,Erunak Stonespeaker
44365,Lady Sylvanas Windrunner
46235,Lidia Sunglow
45617,Lady Sylvanas Windrunner
44563,Hann Ibal
50052,Burgy Blackheart
50305,Moon Priestess Lasara
49701,Jon Casper
43769,Bralla Cloudwing
55689,Hagara the Stormbinder
52151,Bloodlord Mandokir
50304,Captain Donald Adams
46022,Beezil Linkspanner
50307,Lord Candren
50143,Auctioneer Itoran
54334,Darkmoon Faire Mystic Mage
49750,Warchief's Herald
36375,Tex Vortacoil
52809,Blax Bottlerocket
51512,Mirla Silverblaze
50483,Brave Tuho
36648,Baine Bloodhoof
50477,Champion Uru'zin
53214,Damek Bloombeard
45167,Kurdran Wildhammer
36196,Kherrah
44749,Supply Sergeant Graves
52059,High Priestess Kilnara
47764,Murog
50309,Captain Stonehelm
52358,Craggle Wobbletop
48531,Pogg
45988,Twilight Bloodsmith
50306,Kadu
47328,Quartermaster Brazie
38237,Maximillian of Northshire
47571,Belloc Brightblade
40586,Lady Naz'jar
46964,Lord Godfrey
46233,Olga Runesworn
54649,Big Zokk Torquewrench
49703,Casandra Downs
46675,Lugrah
51496,Kim Horn
45417,Fiona
56427,Warmaster Blackhorn
53882,Varlan Highbough
47311,Minister Finister
43768,Tannec Stonebeak
39679,"Corla, Herald of Twilight"
54938,Archbishop Benedictus
50482,Marith Lazuria
46718,Moraka
46741,Muraga
44582,Theresa Denman
35222,Trade Prince Gallywix
39949,Grimtotem Marauder
43418,Sprinkle Noggenfogger
51495,Steeg Haskell
56796,Angela Leifeld
46241,Aoren Sunglow
47739,"""Captain"" Cookie"
47171,Korthalon
36060,Botanist Ferrah
50308,Master Tinker Trini
52830,Michelle De Rum
55072,Barum
56041,Rona Greenteeth
45244,Farseer Krogar
49856,Lord Raymond George
54401,Naresir Stormfury
54853,Queen Azshara
52053,Zanzil
42028,Krom'gar Quartermaster
47742,Scorpion-Lord Namkhare
50323,Frizzo Villamar
49116,Stormpike Engineer
39881,Wavespeaker Valoren
54232,Mrs. Gant
49635,War-Mage Erallier
46963,Lord Walden
47442,Johnny Awesome
53641,Allison Potts
39858,Archdruid Hamuul Runetotem
50669,Dawn Radue
50480,Isabel Jones
44918,Drakma
42131,Falstad Wildhammer
40918,Fiasco Sizzlegrin
52945,Kasha
41135,"""Plucky"" Johnson"
48875,Agee Tyler
45668,Kurdran Wildhammer
45558,Lizna Goldweaver
47309,Minister Kiyuubi
45789,Bezzil
38999,Lilian Voss
45226,Naraat the Earthspeaker
51596,Wildhammer Fact Checker
52155,High Priest Venoxis
39732,Setesh
42041,Dragonmaw Whelpstealer
38018,General Hawthorne
57262,Gronk Hamcheeks
42288,Robby Flay
49737,Shazdar
36034,Karnum Marshweaver
50248,Una Kobuna
52029,Edlan Halsing
52268,Riha
47162,Glubtok
47296,Helix Gearbreaker
38998,Explorers' League Digger
39605,Garrosh Hellscream
42317,High Tinker Mekkatorque
48629,Schnottz Infantryman
52822,Zen'Vorka
46742,Brunda
52642,Foreman Pernic
37165,Henry Zykes
55684,Jordan Smith
57983,Baruma
39884,Captain Samir
43503,Earthmender Norsala
51504,Velia Moonbow
46377,Cliff Thundermar
46811,Duglas Mullan
33777,Gaivan Shadewalker
51503,Randah Songhorn
49687,Brazie the Botanist
39896,Feral Scar Yeti
45730,Gidwin Goldbraids
48948,Sharon Boomgetter
44916,Admiral Hatchet
34618,Ota Wen
52135,Malfurion Stormrage
46343,Mia the Rose
48428,Myzerian
41006,Thisalee Crow
34674,Brak Blusterpipe
40139,Captain Saynna Stormrunner
36112,Scout Brax
49045,Augh
42333,High Priestess Azil
41248,Moanah Stormhoof
46512,Naros
50524,Travis Nichols
43845,Malfurion Stormrage
58152,Tini Smalls
56335,Daenrand Dawncrest
52562,Johnny Awesome
41381,Nordu
40289,Ysera
39731,Ammunae
46962,Baron Ashbury
39378,Rajh
53619,Druid of the Flame
38240,Dweller of the North
52440,Gub
52392,Gurubashi Master Chef
45540,Krenk Choplimb
49358,Kurdran Wildhammer
52669,Matoclaw
39380,Shin Stonepillar
54968,Asira Dawnslayer
40959,Den Whomper
42672,Foreman Glibbs
40572,Haughty Modiste
49124,Highbank Marksman
42575,Hope Saldean
40726,Mazzer Stripscrew
50157,Ranger Selone
54431,Echo of Baine
54123,Echo of Sylvanas
44868,Auctioneer Xifa
47675,Bloodvenom Slimeslave
40832,Daisy
40727,Griznak
45771,Marus
44286,Murhane
52364,Ritual Tiki Mask
44225,Rufus Darkshot
50134,Senthii
39665,Rom'ogg Bonecrusher
42489,Captain Tread Sparknozzle
40578,Farden Talonshrike
48312,High Warlock Xi'lun
45811,Marina DeSirrus
43391,Millhouse Manastorm
40167,Twilight Beguiler
46409,Warden Thelwater
40216,Blazzek the Biter
56925,Farrah Facet
41017,Gilblin Collector
33048,Keeper Karithus
44445,Krastinovian Disciple
49913,Lady La-La
47297,Lumbering Oaf
43065,Maruut Stonebinder
47006,Packleader Ivar Bloodfang
54443,Vaultkeeper Razhid
52838,Archdruid Hamuul Runetotem
36288,Ashley
40814,Azralon the Gatekeeper
49204,Brann Bronzebeard
52654,Bwemba
42231,Captain Metlek
43849,Garley Lightrider
46357,Gonto
55729,Griftah
52915,Harald
46135,High Priest Amet
44237,Maegan Tillman
44325,Mama Morton
55870,Sky Captain Swayze
50053,Thartuk the Exile
44759,Andre Firebeard
52651,Engineer Palehoof
52399,Galenges
41183,Gilblingle
50039,Goblin Assassin
45707,Lord Raymond George
44202,Pip Quickwit
57800,Thaumaturge Rafir
46293,Torben Zapblast
40919,Wavespeaker Tulra
47626,Admiral Ripsnarl
51071,Captain Florence
46664,Dr. Hieronymus Blam
50048,Earthwarden Yrsa
48067,Gina Gotgoods
45151,High Cleric Alphus
44785,Miwana
35257,Mountainfoot Miner
41991,Sergeant Dontrag
45330,Archmage Angela Dosantos
34402,Balren of the Claw
45312,Deathstalker Commander Belmont
38329,Durrin Direshovel
40639,Engineer Hexascrub
45315,Forward Commander Onslaught
45174,Highbank Marine
40834,Jordan Olafson
35369,Josiah Avery
52278,Linsa
36410,Officer Jankie
42359,Okril'lon Infantry
52031,Sarana Damir
47161,Twilight Brute
54544,Echo of Tyrande
45948,Crazy Larry
47570,Diya
54485,Jessica Rogers
43184,John J. Keeshan
34206,Kaldorei Assassin
54402,Lurah Wrathvine
45369,Morick Darkbrew
44556,Murd Doc
42396,Nevin Twistwrench
51988,Orphan Matron Nightingale
50160,Rulen Lightsreap
49884,"Sally ""Salvager"" Sandscrew"
38300,Spitescale Wavethrasher
43228,Stone Trogg Berserker
45205,Sultan Oogah
48051,Thrall
40825,Erunak Stonespeaker
44866,Auctioneer Drezmit
50140,Auctioneer Lyrsara
44750,Caliph Scorpidsting
55305,Carl Goodup
41621,Commander Thorak
48522,Defias Pirate
38238,Dweller by the Shore
42731,Earthmender Norsala
41600,Erunak Stonespeaker
37171,Escaped Stonetalon Prisoner
44561,Face
40027,Fizzle Brassbolts
53187,Flamewaker Animator
43372,Fungalmancer Glop
46376,Gunwald Greybeard
52586,Hanner Gembold
38488,Innkeeper Dreedle
38535,Kelsey Steelspark
42656,Mercenary
44087,Nightbane Stalker
37761,"Sally ""Salvager"" Sandscrew"
32990,Skylord Braax
40809,Tak
40958,Tony Two-Tusk
45549,Zido Helmbreaker
46254,Hogger
45006,Aggra
53233,Anren Shadowseeker
47733,Arthas
43932,Cho'gall
46591,Colin Thundermar
37706,Desolation Grunt
48314,Dragon-Lord Neeralak
38239,Dweller in the Cliffs
49704,Evan Silvia
33456,Gorick Guzzledraught
43964,Grux Sparklesnap
42914,High Priestess Lorthuna
38120,Hobart Grapplehammer
54648,"Leeni ""Smiley"" Smalls"
46245,Lil' Crazy Jerry
39155,Marley Twinbraid
52405,Mor'Lek the Dismantler
47688,Officer Connelly
49444,Pip Quickwit
42536,Revantusk Stalker
52640,Rolf Karner
48366,Russell Brower
48764,Telarius Voidstrider
42160,Thargas Anvilmar
52767,Vol'jin
40941,Wendigo
38306,Zar'jira
43612,High Prophet Barim
43795,Aponi Brightmane
43605,Bloodsail Oarsman
38714,Carmen Ibanozzle
45443,Death's Step Putrefier
47681,Dumass
33760,Durak
39097,High Priest Benedictus Voss
47266,Jack Rockleg
42498,"Jimb ""Candles"" McHannigan"
35867,Kalec
47269,Lunk
44236,Myrla Stoneround
51997,Stephanie Krutsick
51348,Stormwind Gryphon Rider
45165,Thurman Grant
54472,Vaultkeeper Jazra
54117,Vin
38966,Vol'jin
48060,"""Chef"" Overheat"
44833,Adarrah
36596,Andorel Sunsworn
50139,Auctioneer Kalaren
42111,Bluegill Forager
34750,Cap'n Garvey
41394,Dark Iron Holdout
40589,Dirge Quikcleave
54852,Earthbinder Rayge
47923,Feronas Sindweller
41086,Forba Slabchisel
34258,Halga Bloodeye
44179,Harry No-Hooks
38647,Izzy
51921,Lakeshire Guard
47015,Lost Son of Arugal
52920,Mawago
47393,Mountain-Lord Rendan
38502,Nablya
46603,Nomarch Teneth
42594,Orgrimmar Thief
41023,Overlord Krom'gar
36606,Queen Mia Greymane
43397,Seer Kormo
43731,Sister Elsington
42684,Stormcaller Mylra
56069,Tatia Brine
52034,Togar
45267,Twilight Phase-Twister
37679,Warlord Bloodhilt
43193,Warlord Krogg
49628,Wildhammer Raider
57770,Zazzo Twinklefingers
55419,Captain Varo'then
47341,Arcanist Delaris
34420,Astranaar Officer
44402,Auld Stonespire
50382,Brundall Chiselgut
41005,Choluna
48521,Defias Squallshaper
36052,Garren Darkwind
39379,Gor the Enforcer
37216,Honor's Stand Officer
39377,Konu Runetotem
41908,Orako
43369,Overlord Barbarius
45552,Pezik Lockfast
40092,Southsea Sailor
50172,Threm Blackscalp
47023,Thule Ravenclaw
45563,Tinza Silvermug
52190,Twilber Torquewrench
44577,General Husam
44197,"""Commander"" Nazrim"
39638,Azsh'ir Patroller
39946,Caryssia Moonhunter
48269,Dark Ranger
52986,Dorda'en Nightweaver
39865,Emissary Windsong
47008,Fenwick Thatros
45995,General Marstone
48129,Helcular
46094,Huntsman Leopold
50247,"Jack ""All-Trades"" Derrington"
40282,Kliklak
51502,Larissia
36457,Lorna Crowley
45890,Marshal Maxwell
50381,Misty Merriweather
41056,Mountaineer Valgrum
47572,Otoh Greyhide
34208,Protector Endolar
49224,Ramkahen Champion
50144,Ranger Eoss
44968,Ricket
32972,Serendia Oakwhisper
42814,Skeezy Whillzap
40632,Southsea Musketeer
52222,Spirit of Hakkar
54674,T'shu
45429,Tarenar Sunstrike
44453,Thassarian
34544,Tortusk
43456,Troggzor the Earthinator
46136,Vizier Tanotep
44863,Zen'Kiki
43454,"""Good-Boy"" Bruce"
45904,Angus Stillmountain
52919,Arinoth
45175,Axebite Marine
44825,Bat Handler Maggotbreath
45008,Batamsi
53528,Chef Audrey
50129,Daleohm
47579,Dariness the Learned
41949,Dark Ranger Alina
52921,Deldren Ravenelm
42697,Edwin VanCleef
33204,Evenar Stillwhisper
44806,Fargo Flintlocke
38323,General Hawthorne
48316,General Thorg'izog
49151,Harrison Jones
39728,Hatecrest Warrior
43257,High Priestess Jeklik
46090,Juice Gnugat
50316,K'areshi Trader
36056,Khan Leh'Prah
34353,Krom'gar Incinerator
37195,Lord Darius Crowley
37812,Mahka
45888,Mayara Brightwing
46716,Nerog
40344,Nyse
42815,Ongo'longo
42637,Sauranok the Mystic
45137,Shadow-Walker Zuru
39653,Silvia
40449,Southsea Treasure Hunter
44010,Stormcaller Mylra
44352,Tawn Winterbluff
55524,Tyrande Whisperwind
48861,Umi
57289,Valeera
53067,Vereesa Windrunner
37837,Warlord Bloodhilt
41039,Windshear Hold Guardian
33266,Wounded Mor'shan Defender
40837,Yargra Blackscar
39725,Adella
50146,Agatian Fallanos
43009,Alsudar the Bastion
43738,Apprentice Fess
47121,Aquinastrasz
41136,Dreadmaul Ambusher
42730,Earthcaller Torunscar
41254,Enthralled Cultist
46134,High Commander Kamses
45093,Huju
48216,Hurah
42574,Initiate Goldmine
46756,Karkrog the Exterminator
38015,Karthog
48275,Kurzel
46760,Lead Prospector Durdin
43814,Lurking Worgen
50155,Naseev
41354,Neptool
43553,Ninja
42228,Okril'lon Scout
40028,Pozzik
43239,Razgar
46095,Rohan the Assassin
47195,Slate Quicksand
35149,Talrendis Sniper
57922,Taryssa Lazuria
46255,Technician Braggle
58232,Thrall
45261,Twilight Shadow Knight
43556,"""Dead-Eye"" Drederick McGumm"
33980,Apothecary Furrows
41983,Apprentice Kryten
53259,Arthorn Windsong
52938,Atal-Mhuto
44299,Beathan Firebrew
45523,Beleagurered Engineer
35757,Bizby
47782,Blackrock Whelper
39908,Brann Bronzebeard
47972,Commander Schnottz
39718,Doktor Professor Ironpants
52292,Droha
42573,Earthcaller Yevaa
40105,Erunak Stonespeaker
40510,Fathom-Lord Zin'jatar
54890,Field Commander Mahfuun
41944,Galen Trollbane
46122,Gorfax Angerfang
52371,Grent Direhammer
56072,Image of Argent Confessor Paletress
45387,Isha Gloomaxe
40475,Jinky Twizzlefixxit
46889,Kagtha
39895,Kanati Greycloud
39927,Laina Nightsky
42308,Lieutenant Horatio Laine
49729,Lynn Baxter
45903,Morgan
48873,Tekton
44616,Haywire Battle-Chicken
45399,Optimo
42178,Magmatron
42180,Toxitron
42166,Arcanotron
44576,Proto-Strider
43778,Foe Reaper 5000
42179,Electron
45286,KTC Train-a-Tron Deluxe
48708,The Uncrashable
45344,Abandoned Siege Engine
42381,Overloaded Harvest Golem
54504,Damaged Tonk
49885,KTC Train-a-Tron Deluxe
45412,Lord Aurius Rivendare
44226,Sarltooth
52258,Gri'lek
52157,Ohgan
43862,Stitches
42244,Drowned Gilnean Merchant
41388,Living Fossil
52286,Wushoolay
53152,Charhound
40131,Sensiria
53206,Hell Hound
48665,Wretched Spectre
53265,Kelbnar
39428,Earthrager Ptah
45740,Watcher Eva
52271,Hazza'rah
53694,Riplimb
52269,Renataki
44481,Diseased Hawk
45801,Eliza
53695,Rageface
38331,Gorerot
48664,Wretched Spirit
41918,Animated Bone Warrior
42248,Drowned Gilnean Sailor
45574,Vex'tul
54339,Ancient Charhound
42249,Drowned Gilnean Settler
45739,The Unknown Soldier
47791,Citizen Wilkes
45681,Garginox
34304,Wildkin Spirit
33181,Anaya Dawnrunner
46645,Cursed Stallion
